ARI,Group0,Group1
0.0,"aware, byōbu, chashitsu, doma, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sabi, sandō, shakkei, shimenawa, torii, tsuboniwa","chigaidana, en, engawa, fusuma, mu, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, doma, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi","chigaidana, en, engawa, fusuma, mu, sabi, shōji, tokonoma, tomeishi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, doma, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, torii, tsuboniwa","chigaidana, en, engawa, fusuma, sabi, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, chigaidana, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi_sabi","doma, en, engawa, fusuma, mu, sabi, shōji, tokonoma, tomeishi, wabi"
0.0,"aware, byōbu, chashitsu, chigaidana, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sabi, sandō, shakkei, shimenawa, torii, tsuboniwa","doma, en, engawa, fusuma, mu, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, chigaidana, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi","doma, en, engawa, fusuma, mu, sabi, shōji, tokonoma, tomeishi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, chigaidana, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, torii, tsuboniwa","doma, en, engawa, fusuma, sabi, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, tokonoma, torii, tsuboniwa, wabi_sabi","chigaidana, doma, en, engawa, fusuma, mu, sabi, shōji, tomeishi, wabi"
0.0,"aware, byōbu, chashitsu, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sabi, sandō, shakkei, shimenawa, tokonoma, torii, tsuboniwa","chigaidana, doma, en, engawa, fusuma, mu, shōji, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, tokonoma, torii, tsuboniwa, wabi","chigaidana, doma, en, engawa, fusuma, mu, sabi, shōji, tomeishi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, tokonoma, torii, tsuboniwa","chigaidana, doma, en, engawa, fusuma, sabi, shōji, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, fusuma, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi_sabi","chigaidana, doma, en, engawa, mu, sabi, shōji, tokonoma, tomeishi, wabi"
0.0,"aware, byōbu, chashitsu, fusuma, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sabi, sandō, shakkei, shimenawa, torii, tsuboniwa","chigaidana, doma, en, engawa, mu, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, fusuma, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi","chigaidana, doma, en, engawa, mu, sabi, shōji, tokonoma, tomeishi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, fusuma, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, torii, tsuboniwa","chigaidana, doma, en, engawa, sabi, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, shōji, torii, tsuboniwa, wabi_sabi","chigaidana, doma, en, engawa, fusuma, mu, sabi, tokonoma, tomeishi, wabi"
0.0,"aware, byōbu, chashitsu, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sabi, sandō, shakkei, shimenawa, shōji, torii, tsuboniwa","chigaidana, doma, en, engawa, fusuma, mu, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, shōji, torii, tsuboniwa, wabi","chigaidana, doma, en, engawa, fusuma, mu, sabi, tokonoma, tomeishi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, shōji, torii, tsuboniwa","chigaidana, doma, en, engawa, fusuma, sabi, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, engawa, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi_sabi","chigaidana, doma, en, fusuma, mu, sabi, shōji, tokonoma, tomeishi, wabi"
0.0,"aware, byōbu, chashitsu, engawa, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sabi, sandō, shakkei, shimenawa, torii, tsuboniwa","chigaidana, doma, en, fusuma, mu, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, engawa, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi","chigaidana, doma, en, fusuma, mu, sabi, shōji, tokonoma, tomeishi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, engawa, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, torii, tsuboniwa","chigaidana, doma, en, fusuma, sabi, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, en, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi_sabi","chigaidana, doma, engawa, fusuma, mu, sabi, shōji, tokonoma, tomeishi, wabi"
0.0,"aware, byōbu, chashitsu, en, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sabi, sandō, shakkei, shimenawa, torii, tsuboniwa","chigaidana, doma, engawa, fusuma, mu, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
